start time,end time,demand_kwh,unit
2023-03-29 11:00:00,2023-03-29 12:00:00,9751.22,kWh
2023-03-29 12:00:00,2023-03-29 13:00:00,9826.79,kWh
2023-03-29 13:00:00,2023-03-29 14:00:00,9329.51,kWh
2023-03-29 14:00:00,2023-03-29 15:00:00,9308.96,kWh
2023-03-29 15:00:00,2023-03-29 16:00:00,8634.83,kWh
2023-03-29 16:00:00,2023-03-29 17:00:00,8979.02,kWh
2023-03-29 17:00:00,2023-03-29 18:00:00,9044.07,kWh
2023-03-29 18:00:00,2023-03-29 19:00:00,8594.77,kWh
2023-03-29 19:00:00,2023-03-29 20:00:00,8460.09,kWh
2023-03-29 20:00:00,2023-03-29 21:00:00,9081.48,kWh
2023-03-29 21:00:00,2023-03-29 22:00:00,9141.1,kWh
2023-03-29 22:00:00,2023-03-29 23:00:00,9734.87,kWh
2023-03-29 23:00:00,2023-03-30 00:00:00,9555.07,kWh
2023-03-30 00:00:00,2023-03-30 01:00:00,9804.85,kWh
2023-03-30 01:00:00,2023-03-30 02:00:00,9383.88,kWh
2023-03-30 02:00:00,2023-03-30 03:00:00,9504.32,kWh
2023-03-30 03:00:00,2023-03-30 04:00:00,8919.68,kWh
2023-03-30 04:00:00,2023-03-30 05:00:00,9632.79,kWh
2023-03-30 05:00:00,2023-03-30 06:00:00,9459.24,kWh
2023-03-30 06:00:00,2023-03-30 07:00:00,9018.24,kWh
2023-03-30 07:00:00,2023-03-30 08:00:00,8108.73,kWh
2023-03-30 08:00:00,2023-03-30 09:00:00,8286.27,kWh
2023-03-30 09:00:00,2023-03-30 10:00:00,8317.84,kWh
2023-03-30 10:00:00,2023-03-30 11:00:00,8028.22,kWh
2023-03-30 11:00:00,2023-03-30 12:00:00,8377.23,kWh
2023-03-30 12:00:00,2023-03-30 13:00:00,7720.42,kWh
2023-03-30 13:00:00,2023-03-30 14:00:00,7630.33,kWh
2023-03-30 14:00:00,2023-03-30 15:00:00,8062.2,kWh
2023-03-30 15:00:00,2023-03-30 16:00:00,8040.14,kWh
2023-03-30 16:00:00,2023-03-30 17:00:00,8604.33,kWh
2023-03-30 17:00:00,2023-03-30 18:00:00,8140.13,kWh
2023-03-30 18:00:00,2023-03-30 19:00:00,8329.02,kWh
2023-03-30 19:00:00,2023-03-30 20:00:00,8470.71,kWh
2023-03-30 20:00:00,2023-03-30 21:00:00,8401.39,kWh
2023-03-30 21:00:00,2023-03-30 22:00:00,8414.24,kWh
2023-03-30 22:00:00,2023-03-30 23:00:00,8384.94,kWh
2023-03-30 23:00:00,2023-03-31 00:00:00,8660.97,kWh
2023-03-31 00:00:00,2023-03-31 01:00:00,8785.07,kWh
2023-03-31 01:00:00,2023-03-31 02:00:00,8083.28,kWh
2023-03-31 02:00:00,2023-03-31 03:00:00,7387.27,kWh
2023-03-31 03:00:00,2023-03-31 04:00:00,7882.52,kWh
2023-03-31 04:00:00,2023-03-31 05:00:00,7977.16,kWh
2023-03-31 05:00:00,2023-03-31 06:00:00,7859.86,kWh
2023-03-31 06:00:00,2023-03-31 07:00:00,7809.45,kWh
2023-03-31 07:00:00,2023-03-31 08:00:00,7375.11,kWh
2023-03-31 08:00:00,2023-03-31 09:00:00,7663.43,kWh
2023-03-31 09:00:00,2023-03-31 10:00:00,7405.81,kWh
2023-03-31 10:00:00,2023-03-31 11:00:00,7097.98,kWh
2023-03-31 11:00:00,2023-03-31 12:00:00,7002.21,kWh
2023-03-31 12:00:00,2023-03-31 13:00:00,7161.11,kWh
2023-03-31 13:00:00,2023-03-31 14:00:00,7904.25,kWh
2023-03-31 14:00:00,2023-03-31 15:00:00,7519.2,kWh
2023-03-31 15:00:00,2023-03-31 16:00:00,6907.85,kWh
2023-03-31 16:00:00,2023-03-31 17:00:00,6480.65,kWh
2023-03-31 17:00:00,2023-03-31 18:00:00,6802.02,kWh
2023-03-31 18:00:00,2023-03-31 19:00:00,7071.91,kWh
2023-03-31 19:00:00,2023-03-31 20:00:00,6389.91,kWh
2023-03-31 20:00:00,2023-03-31 21:00:00,6615.46,kWh
2023-03-31 21:00:00,2023-03-31 22:00:00,6484.93,kWh
2023-03-31 22:00:00,2023-03-31 23:00:00,6334.45,kWh
2023-03-31 23:00:00,2023-04-01 00:00:00,6172.44,kWh
2023-04-01 00:00:00,2023-04-01 01:00:00,6312.2,kWh
2023-04-01 01:00:00,2023-04-01 02:00:00,6105.17,kWh
2023-04-01 02:00:00,2023-04-01 03:00:00,5959.06,kWh
2023-04-01 03:00:00,2023-04-01 04:00:00,6035.8,kWh
2023-04-01 04:00:00,2023-04-01 05:00:00,5611.2,kWh
2023-04-01 05:00:00,2023-04-01 06:00:00,6066.78,kWh
2023-04-01 06:00:00,2023-04-01 07:00:00,5941.32,kWh
2023-04-01 07:00:00,2023-04-01 08:00:00,6051.67,kWh
2023-04-01 08:00:00,2023-04-01 09:00:00,6117.55,kWh
2023-04-01 09:00:00,2023-04-01 10:00:00,6047.71,kWh
2023-04-01 10:00:00,2023-04-01 11:00:00,6066.57,kWh
2023-04-01 11:00:00,2023-04-01 12:00:00,5865.16,kWh
2023-04-01 12:00:00,2023-04-01 13:00:00,5297.87,kWh
2023-04-01 13:00:00,2023-04-01 14:00:00,5618.05,kWh
2023-04-01 14:00:00,2023-04-01 15:00:00,5655.96,kWh
2023-04-01 15:00:00,2023-04-01 16:00:00,6087.73,kWh
2023-04-01 16:00:00,2023-04-01 17:00:00,6284.31,kWh
2023-04-01 17:00:00,2023-04-01 18:00:00,5983.52,kWh
2023-04-01 18:00:00,2023-04-01 19:00:00,6053.45,kWh
2023-04-01 19:00:00,2023-04-01 20:00:00,6030.95,kWh
2023-04-01 20:00:00,2023-04-01 21:00:00,5832.3,kWh
2023-04-01 21:00:00,2023-04-01 22:00:00,5997.59,kWh
2023-04-01 22:00:00,2023-04-01 23:00:00,6454.75,kWh
2023-04-01 23:00:00,2023-04-02 00:00:00,6771.88,kWh
2023-04-02 00:00:00,2023-04-02 01:00:00,6980.85,kWh
2023-04-02 01:00:00,2023-04-02 02:00:00,6620.36,kWh
2023-04-02 02:00:00,2023-04-02 03:00:00,6869.2,kWh
2023-04-02 03:00:00,2023-04-02 04:00:00,6964.92,kWh
2023-04-02 04:00:00,2023-04-02 05:00:00,6998.73,kWh
2023-04-02 05:00:00,2023-04-02 06:00:00,7527.09,kWh
2023-04-02 06:00:00,2023-04-02 07:00:00,7315.24,kWh
2023-04-02 07:00:00,2023-04-02 08:00:00,7444.0,kWh
2023-04-02 08:00:00,2023-04-02 09:00:00,7088.17,kWh
2023-04-02 09:00:00,2023-04-02 10:00:00,7308.54,kWh
2023-04-02 10:00:00,2023-04-02 11:00:00,6779.37,kWh
2023-04-02 11:00:00,2023-04-02 12:00:00,6580.21,kWh
2023-04-02 12:00:00,2023-04-02 13:00:00,6840.65,kWh
2023-04-02 13:00:00,2023-04-02 14:00:00,6956.39,kWh
2023-04-02 14:00:00,2023-04-02 15:00:00,6718.54,kWh
2023-04-02 15:00:00,2023-04-02 16:00:00,6655.43,kWh
2023-04-02 16:00:00,2023-04-02 17:00:00,6529.95,kWh
2023-04-02 17:00:00,2023-04-02 18:00:00,6615.02,kWh
2023-04-02 18:00:00,2023-04-02 19:00:00,6621.26,kWh
2023-04-02 19:00:00,2023-04-02 20:00:00,6762.04,kWh
2023-04-02 20:00:00,2023-04-02 21:00:00,7181.69,kWh
2023-04-02 21:00:00,2023-04-02 22:00:00,9576.75,kWh
2023-04-02 22:00:00,2023-04-02 23:00:00,11298.25,kWh
2023-04-02 23:00:00,2023-04-03 00:00:00,10885.66,kWh
2023-04-03 00:00:00,2023-04-03 01:00:00,10825.82,kWh
2023-04-03 01:00:00,2023-04-03 02:00:00,10922.42,kWh
2023-04-03 02:00:00,2023-04-03 03:00:00,11029.16,kWh
2023-04-03 03:00:00,2023-04-03 04:00:00,11032.03,kWh
2023-04-03 04:00:00,2023-04-03 05:00:00,11074.01,kWh
2023-04-03 05:00:00,2023-04-03 06:00:00,11285.03,kWh
2023-04-03 06:00:00,2023-04-03 07:00:00,11637.55,kWh
2023-04-03 07:00:00,2023-04-03 08:00:00,11320.94,kWh
2023-04-03 08:00:00,2023-04-03 09:00:00,11780.76,kWh
2023-04-03 09:00:00,2023-04-03 10:00:00,11187.91,kWh
2023-04-03 10:00:00,2023-04-03 11:00:00,11038.33,kWh
2023-04-03 11:00:00,2023-04-03 12:00:00,10424.6,kWh
2023-04-03 12:00:00,2023-04-03 13:00:00,10574.75,kWh
2023-04-03 13:00:00,2023-04-03 14:00:00,10579.03,kWh
2023-04-03 14:00:00,2023-04-03 15:00:00,10576.9,kWh
2023-04-03 15:00:00,2023-04-03 16:00:00,10295.97,kWh
2023-04-03 16:00:00,2023-04-03 17:00:00,10475.65,kWh
2023-04-03 17:00:00,2023-04-03 18:00:00,10243.22,kWh
2023-04-03 18:00:00,2023-04-03 19:00:00,10373.19,kWh
2023-04-03 19:00:00,2023-04-03 20:00:00,10398.74,kWh
2023-04-03 20:00:00,2023-04-03 21:00:00,10325.42,kWh
2023-04-03 21:00:00,2023-04-03 22:00:00,10662.34,kWh
2023-04-03 22:00:00,2023-04-03 23:00:00,10823.52,kWh
2023-04-03 23:00:00,2023-04-04 00:00:00,10807.41,kWh
2023-04-04 00:00:00,2023-04-04 01:00:00,11160.05,kWh
2023-04-04 01:00:00,2023-04-04 02:00:00,10953.63,kWh
2023-04-04 02:00:00,2023-04-04 03:00:00,10988.98,kWh
2023-04-04 03:00:00,2023-04-04 04:00:00,10982.7,kWh
2023-04-04 04:00:00,2023-04-04 05:00:00,10789.33,kWh
2023-04-04 05:00:00,2023-04-04 06:00:00,11044.39,kWh
2023-04-04 06:00:00,2023-04-04 07:00:00,11317.04,kWh
2023-04-04 07:00:00,2023-04-04 08:00:00,11204.78,kWh
2023-04-04 08:00:00,2023-04-04 09:00:00,11386.28,kWh
2023-04-04 09:00:00,2023-04-04 10:00:00,11196.28,kWh
2023-04-04 10:00:00,2023-04-04 11:00:00,11018.75,kWh
2023-04-04 11:00:00,2023-04-04 12:00:00,11409.13,kWh
2023-04-04 12:00:00,2023-04-04 13:00:00,11251.38,kWh
2023-04-04 13:00:00,2023-04-04 14:00:00,11303.47,kWh
2023-04-04 14:00:00,2023-04-04 15:00:00,10984.39,kWh
2023-04-04 15:00:00,2023-04-04 16:00:00,10491.02,kWh
2023-04-04 16:00:00,2023-04-04 17:00:00,10258.64,kWh
2023-04-04 17:00:00,2023-04-04 18:00:00,9750.25,kWh
2023-04-04 18:00:00,2023-04-04 19:00:00,9419.34,kWh
2023-04-04 19:00:00,2023-04-04 20:00:00,9537.65,kWh
2023-04-04 20:00:00,2023-04-04 21:00:00,10205.25,kWh
2023-04-04 21:00:00,2023-04-04 22:00:00,10830.96,kWh
2023-04-04 22:00:00,2023-04-04 23:00:00,10627.35,kWh
2023-04-04 23:00:00,2023-04-05 00:00:00,10614.72,kWh
2023-04-05 00:00:00,2023-04-05 01:00:00,10757.75,kWh
2023-04-05 01:00:00,2023-04-05 02:00:00,11002.31,kWh
2023-04-05 02:00:00,2023-04-05 03:00:00,10698.95,kWh
2023-04-05 03:00:00,2023-04-05 04:00:00,10997.89,kWh
2023-04-05 04:00:00,2023-04-05 05:00:00,10722.55,kWh
2023-04-05 05:00:00,2023-04-05 06:00:00,10282.64,kWh
2023-04-05 06:00:00,2023-04-05 07:00:00,11057.19,kWh
2023-04-05 07:00:00,2023-04-05 08:00:00,10811.55,kWh
2023-04-05 08:00:00,2023-04-05 09:00:00,10977.05,kWh
2023-04-05 09:00:00,2023-04-05 10:00:00,10249.14,kWh
2023-04-05 10:00:00,2023-04-05 11:00:00,10187.59,kWh
2023-04-05 11:00:00,2023-04-05 12:00:00,10053.69,kWh
2023-04-05 12:00:00,2023-04-05 13:00:00,9911.92,kWh
2023-04-05 13:00:00,2023-04-05 14:00:00,9775.04,kWh
2023-04-05 14:00:00,2023-04-05 15:00:00,9504.62,kWh
2023-04-05 15:00:00,2023-04-05 16:00:00,9507.05,kWh
2023-04-05 16:00:00,2023-04-05 17:00:00,9305.87,kWh
2023-04-05 17:00:00,2023-04-05 18:00:00,9130.3,kWh
2023-04-05 18:00:00,2023-04-05 19:00:00,9896.69,kWh
2023-04-05 19:00:00,2023-04-05 20:00:00,9722.5,kWh
2023-04-05 20:00:00,2023-04-05 21:00:00,10162.3,kWh
2023-04-05 21:00:00,2023-04-05 22:00:00,10474.19,kWh
2023-04-05 22:00:00,2023-04-05 23:00:00,10970.19,kWh
2023-04-05 23:00:00,2023-04-06 00:00:00,11342.78,kWh
2023-04-06 00:00:00,2023-04-06 01:00:00,10980.82,kWh
2023-04-06 01:00:00,2023-04-06 02:00:00,11556.4,kWh
2023-04-06 02:00:00,2023-04-06 03:00:00,11256.9,kWh
2023-04-06 03:00:00,2023-04-06 04:00:00,11579.64,kWh
2023-04-06 04:00:00,2023-04-06 05:00:00,10443.91,kWh
2023-04-06 05:00:00,2023-04-06 06:00:00,8184.98,kWh
2023-04-06 06:00:00,2023-04-06 07:00:00,8591.58,kWh
2023-04-06 07:00:00,2023-04-06 08:00:00,8147.49,kWh
2023-04-06 08:00:00,2023-04-06 09:00:00,7768.32,kWh
2023-04-06 09:00:00,2023-04-06 10:00:00,6867.23,kWh
2023-04-06 10:00:00,2023-04-06 11:00:00,6173.27,kWh
2023-04-06 11:00:00,2023-04-06 12:00:00,5721.83,kWh
2023-04-06 12:00:00,2023-04-06 13:00:00,5979.19,kWh
2023-04-06 13:00:00,2023-04-06 14:00:00,5544.41,kWh
2023-04-06 14:00:00,2023-04-06 15:00:00,4601.56,kWh
2023-04-06 15:00:00,2023-04-06 16:00:00,4166.35,kWh
2023-04-06 16:00:00,2023-04-06 17:00:00,4202.03,kWh
2023-04-06 17:00:00,2023-04-06 18:00:00,4255.58,kWh
2023-04-06 18:00:00,2023-04-06 19:00:00,3823.79,kWh
2023-04-06 19:00:00,2023-04-06 20:00:00,4001.16,kWh
2023-04-06 20:00:00,2023-04-06 21:00:00,3861.53,kWh
2023-04-06 21:00:00,2023-04-06 22:00:00,3657.58,kWh
2023-04-06 22:00:00,2023-04-06 23:00:00,4000.23,kWh
2023-04-06 23:00:00,2023-04-07 00:00:00,4058.88,kWh
2023-04-07 00:00:00,2023-04-07 01:00:00,4103.19,kWh
2023-04-07 01:00:00,2023-04-07 02:00:00,4327.88,kWh
2023-04-07 02:00:00,2023-04-07 03:00:00,4391.96,kWh
2023-04-07 03:00:00,2023-04-07 04:00:00,4318.68,kWh
2023-04-07 04:00:00,2023-04-07 05:00:00,4616.22,kWh
2023-04-07 05:00:00,2023-04-07 06:00:00,4442.3,kWh
2023-04-07 06:00:00,2023-04-07 07:00:00,4612.99,kWh
2023-04-07 07:00:00,2023-04-07 08:00:00,4806.59,kWh
2023-04-07 08:00:00,2023-04-07 09:00:00,4088.74,kWh
2023-04-07 09:00:00,2023-04-07 10:00:00,3680.49,kWh
2023-04-07 10:00:00,2023-04-07 11:00:00,3223.71,kWh
2023-04-07 11:00:00,2023-04-07 12:00:00,2819.78,kWh
2023-04-07 12:00:00,2023-04-07 13:00:00,2773.41,kWh
2023-04-07 13:00:00,2023-04-07 14:00:00,2576.67,kWh
2023-04-07 14:00:00,2023-04-07 15:00:00,2410.0,kWh
2023-04-07 15:00:00,2023-04-07 16:00:00,2541.31,kWh
2023-04-07 16:00:00,2023-04-07 17:00:00,2525.24,kWh
2023-04-07 17:00:00,2023-04-07 18:00:00,2436.75,kWh
2023-04-07 18:00:00,2023-04-07 19:00:00,2350.26,kWh
2023-04-07 19:00:00,2023-04-07 20:00:00,2717.94,kWh
2023-04-07 20:00:00,2023-04-07 21:00:00,2789.01,kWh
2023-04-07 21:00:00,2023-04-07 22:00:00,3080.89,kWh
2023-04-07 22:00:00,2023-04-07 23:00:00,3179.45,kWh
2023-04-07 23:00:00,2023-04-08 00:00:00,3073.18,kWh
2023-04-08 00:00:00,2023-04-08 01:00:00,3354.7,kWh
2023-04-08 01:00:00,2023-04-08 02:00:00,3162.79,kWh
2023-04-08 02:00:00,2023-04-08 03:00:00,3261.57,kWh
2023-04-08 03:00:00,2023-04-08 04:00:00,3082.51,kWh
2023-04-08 04:00:00,2023-04-08 05:00:00,3204.73,kWh
2023-04-08 05:00:00,2023-04-08 06:00:00,3285.33,kWh
2023-04-08 06:00:00,2023-04-08 07:00:00,3283.71,kWh
2023-04-08 07:00:00,2023-04-08 08:00:00,3527.28,kWh
2023-04-08 08:00:00,2023-04-08 09:00:00,3369.2,kWh
2023-04-08 09:00:00,2023-04-08 10:00:00,3307.97,kWh
2023-04-08 10:00:00,2023-04-08 11:00:00,3368.52,kWh
2023-04-08 11:00:00,2023-04-08 12:00:00,3129.49,kWh
2023-04-08 12:00:00,2023-04-08 13:00:00,3079.38,kWh
2023-04-08 13:00:00,2023-04-08 14:00:00,3025.73,kWh
2023-04-08 14:00:00,2023-04-08 15:00:00,2732.97,kWh
2023-04-08 15:00:00,2023-04-08 16:00:00,2794.45,kWh
2023-04-08 16:00:00,2023-04-08 17:00:00,2925.46,kWh
2023-04-08 17:00:00,2023-04-08 18:00:00,2698.2,kWh
2023-04-08 18:00:00,2023-04-08 19:00:00,2693.19,kWh
2023-04-08 19:00:00,2023-04-08 20:00:00,2986.61,kWh
2023-04-08 20:00:00,2023-04-08 21:00:00,3001.94,kWh
2023-04-08 21:00:00,2023-04-08 22:00:00,3097.6,kWh
2023-04-08 22:00:00,2023-04-08 23:00:00,3089.22,kWh
2023-04-08 23:00:00,2023-04-09 00:00:00,3254.31,kWh
2023-04-09 00:00:00,2023-04-09 01:00:00,3341.45,kWh
2023-04-09 01:00:00,2023-04-09 02:00:00,2937.76,kWh
2023-04-09 02:00:00,2023-04-09 03:00:00,3379.0,kWh
2023-04-09 03:00:00,2023-04-09 04:00:00,3141.15,kWh
2023-04-09 04:00:00,2023-04-09 05:00:00,3275.06,kWh
2023-04-09 05:00:00,2023-04-09 06:00:00,3407.55,kWh
2023-04-09 06:00:00,2023-04-09 07:00:00,3741.14,kWh
2023-04-09 07:00:00,2023-04-09 08:00:00,3699.91,kWh
2023-04-09 08:00:00,2023-04-09 09:00:00,3425.17,kWh
2023-04-09 09:00:00,2023-04-09 10:00:00,3290.37,kWh
2023-04-09 10:00:00,2023-04-09 11:00:00,2871.23,kWh
2023-04-09 11:00:00,2023-04-09 12:00:00,2654.8,kWh
2023-04-09 12:00:00,2023-04-09 13:00:00,2692.52,kWh
2023-04-09 13:00:00,2023-04-09 14:00:00,2343.49,kWh
2023-04-09 14:00:00,2023-04-09 15:00:00,2184.04,kWh
2023-04-09 15:00:00,2023-04-09 16:00:00,2044.15,kWh
2023-04-09 16:00:00,2023-04-09 17:00:00,2072.39,kWh
2023-04-09 17:00:00,2023-04-09 18:00:00,2047.97,kWh
2023-04-09 18:00:00,2023-04-09 19:00:00,2195.01,kWh
2023-04-09 19:00:00,2023-04-09 20:00:00,2314.23,kWh
2023-04-09 20:00:00,2023-04-09 21:00:00,2470.26,kWh
2023-04-09 21:00:00,2023-04-09 22:00:00,3040.24,kWh
2023-04-09 22:00:00,2023-04-09 23:00:00,3370.0,kWh
2023-04-09 23:00:00,2023-04-10 00:00:00,3289.57,kWh
2023-04-10 00:00:00,2023-04-10 01:00:00,3471.26,kWh
2023-04-10 01:00:00,2023-04-10 02:00:00,3516.49,kWh
2023-04-10 02:00:00,2023-04-10 03:00:00,3531.1,kWh
2023-04-10 03:00:00,2023-04-10 04:00:00,3744.28,kWh
2023-04-10 04:00:00,2023-04-10 05:00:00,3892.12,kWh
2023-04-10 05:00:00,2023-04-10 06:00:00,3661.12,kWh
2023-04-10 06:00:00,2023-04-10 07:00:00,3761.56,kWh
2023-04-10 07:00:00,2023-04-10 08:00:00,3950.34,kWh
2023-04-10 08:00:00,2023-04-10 09:00:00,3491.62,kWh
2023-04-10 09:00:00,2023-04-10 10:00:00,3194.92,kWh
2023-04-10 10:00:00,2023-04-10 11:00:00,2659.63,kWh
2023-04-10 11:00:00,2023-04-10 12:00:00,2130.7,kWh
2023-04-10 12:00:00,2023-04-10 13:00:00,2123.35,kWh
2023-04-10 13:00:00,2023-04-10 14:00:00,2039.65,kWh
2023-04-10 14:00:00,2023-04-10 15:00:00,2003.81,kWh
2023-04-10 15:00:00,2023-04-10 16:00:00,1938.5,kWh
2023-04-10 16:00:00,2023-04-10 17:00:00,1988.16,kWh
2023-04-10 17:00:00,2023-04-10 18:00:00,1950.83,kWh
2023-04-10 18:00:00,2023-04-10 19:00:00,1886.49,kWh
2023-04-10 19:00:00,2023-04-10 20:00:00,2148.73,kWh
2023-04-10 20:00:00,2023-04-10 21:00:00,2233.14,kWh
2023-04-10 21:00:00,2023-04-10 22:00:00,2368.7,kWh
2023-04-10 22:00:00,2023-04-10 23:00:00,2616.46,kWh
2023-04-10 23:00:00,2023-04-11 00:00:00,2187.52,kWh
2023-04-11 00:00:00,2023-04-11 01:00:00,2446.15,kWh
2023-04-11 01:00:00,2023-04-11 02:00:00,2308.9,kWh
2023-04-11 02:00:00,2023-04-11 03:00:00,2476.55,kWh
2023-04-11 03:00:00,2023-04-11 04:00:00,2665.57,kWh
2023-04-11 04:00:00,2023-04-11 05:00:00,2572.35,kWh
2023-04-11 05:00:00,2023-04-11 06:00:00,2683.1,kWh
2023-04-11 06:00:00,2023-04-11 07:00:00,1966.74,kWh
2023-04-11 07:00:00,2023-04-11 08:00:00,1226.72,kWh
2023-04-11 08:00:00,2023-04-11 09:00:00,1158.22,kWh
2023-04-11 09:00:00,2023-04-11 10:00:00,1187.81,kWh
2023-04-11 10:00:00,2023-04-11 11:00:00,1157.68,kWh
2023-04-11 11:00:00,2023-04-11 12:00:00,1110.99,kWh
2023-04-11 12:00:00,2023-04-11 13:00:00,1147.41,kWh
2023-04-11 13:00:00,2023-04-11 14:00:00,1403.82,kWh
2023-04-11 14:00:00,2023-04-11 15:00:00,4928.06,kWh
2023-04-11 15:00:00,2023-04-11 16:00:00,5662.33,kWh
2023-04-11 16:00:00,2023-04-11 17:00:00,9535.67,kWh
2023-04-11 17:00:00,2023-04-11 18:00:00,7133.7,kWh
2023-04-11 18:00:00,2023-04-11 19:00:00,7310.15,kWh
2023-04-11 19:00:00,2023-04-11 20:00:00,8513.01,kWh
2023-04-11 20:00:00,2023-04-11 21:00:00,9111.35,kWh
2023-04-11 21:00:00,2023-04-11 22:00:00,10181.69,kWh
2023-04-11 22:00:00,2023-04-11 23:00:00,10803.99,kWh
2023-04-11 23:00:00,2023-04-12 00:00:00,10699.56,kWh
2023-04-12 00:00:00,2023-04-12 01:00:00,10562.01,kWh
2023-04-12 01:00:00,2023-04-12 02:00:00,10512.18,kWh
2023-04-12 02:00:00,2023-04-12 03:00:00,10430.08,kWh
2023-04-12 03:00:00,2023-04-12 04:00:00,10791.08,kWh
2023-04-12 04:00:00,2023-04-12 05:00:00,10780.36,kWh
2023-04-12 05:00:00,2023-04-12 06:00:00,10986.06,kWh
2023-04-12 06:00:00,2023-04-12 07:00:00,10721.25,kWh
2023-04-12 07:00:00,2023-04-12 08:00:00,9685.69,kWh
2023-04-12 08:00:00,2023-04-12 09:00:00,9757.54,kWh
2023-04-12 09:00:00,2023-04-12 10:00:00,11969.17,kWh
2023-04-12 10:00:00,2023-04-12 11:00:00,12179.01,kWh
2023-04-12 11:00:00,2023-04-12 12:00:00,10428.66,kWh
2023-04-12 12:00:00,2023-04-12 13:00:00,9677.86,kWh
2023-04-12 13:00:00,2023-04-12 14:00:00,9698.81,kWh
2023-04-12 14:00:00,2023-04-12 15:00:00,9831.14,kWh
2023-04-12 15:00:00,2023-04-12 16:00:00,9078.13,kWh
2023-04-12 16:00:00,2023-04-12 17:00:00,9056.79,kWh
2023-04-12 17:00:00,2023-04-12 18:00:00,9285.85,kWh
2023-04-12 18:00:00,2023-04-12 19:00:00,10140.79,kWh
2023-04-12 19:00:00,2023-04-12 20:00:00,10185.49,kWh
2023-04-12 20:00:00,2023-04-12 21:00:00,9987.85,kWh
2023-04-12 21:00:00,2023-04-12 22:00:00,10308.86,kWh
2023-04-12 22:00:00,2023-04-12 23:00:00,10501.28,kWh
2023-04-12 23:00:00,2023-04-13 00:00:00,10710.01,kWh
2023-04-13 00:00:00,2023-04-13 01:00:00,10407.27,kWh
2023-04-13 01:00:00,2023-04-13 02:00:00,10186.91,kWh
2023-04-13 02:00:00,2023-04-13 03:00:00,10417.1,kWh
2023-04-13 03:00:00,2023-04-13 04:00:00,10966.05,kWh
2023-04-13 04:00:00,2023-04-13 05:00:00,11143.45,kWh
2023-04-13 05:00:00,2023-04-13 06:00:00,11114.56,kWh
2023-04-13 06:00:00,2023-04-13 07:00:00,10692.47,kWh
2023-04-13 07:00:00,2023-04-13 08:00:00,11097.69,kWh
2023-04-13 08:00:00,2023-04-13 09:00:00,10952.31,kWh
2023-04-13 09:00:00,2023-04-13 10:00:00,10599.38,kWh
2023-04-13 10:00:00,2023-04-13 11:00:00,10034.21,kWh
2023-04-13 11:00:00,2023-04-13 12:00:00,9942.37,kWh
2023-04-13 12:00:00,2023-04-13 13:00:00,10530.1,kWh
2023-04-13 13:00:00,2023-04-13 14:00:00,10011.21,kWh
2023-04-13 14:00:00,2023-04-13 15:00:00,9667.2,kWh
2023-04-13 15:00:00,2023-04-13 16:00:00,9606.71,kWh
2023-04-13 16:00:00,2023-04-13 17:00:00,9813.31,kWh
2023-04-13 17:00:00,2023-04-13 18:00:00,9865.21,kWh
2023-04-13 18:00:00,2023-04-13 19:00:00,9274.5,kWh
2023-04-13 19:00:00,2023-04-13 20:00:00,10183.23,kWh
2023-04-13 20:00:00,2023-04-13 21:00:00,9785.23,kWh
2023-04-13 21:00:00,2023-04-13 22:00:00,9576.44,kWh
2023-04-13 22:00:00,2023-04-13 23:00:00,9974.3,kWh
2023-04-13 23:00:00,2023-04-14 00:00:00,10607.53,kWh
2023-04-14 00:00:00,2023-04-14 01:00:00,10238.84,kWh
2023-04-14 01:00:00,2023-04-14 02:00:00,10380.28,kWh
2023-04-14 02:00:00,2023-04-14 03:00:00,10617.99,kWh
2023-04-14 03:00:00,2023-04-14 04:00:00,10445.08,kWh
2023-04-14 04:00:00,2023-04-14 05:00:00,10724.54,kWh
2023-04-14 05:00:00,2023-04-14 06:00:00,10654.17,kWh
2023-04-14 06:00:00,2023-04-14 07:00:00,10862.07,kWh
2023-04-14 07:00:00,2023-04-14 08:00:00,10493.32,kWh
2023-04-14 08:00:00,2023-04-14 09:00:00,10800.8,kWh
2023-04-14 09:00:00,2023-04-14 10:00:00,10549.4,kWh
2023-04-14 10:00:00,2023-04-14 11:00:00,10256.54,kWh
2023-04-14 11:00:00,2023-04-14 12:00:00,10377.28,kWh
2023-04-14 12:00:00,2023-04-14 13:00:00,9899.91,kWh
2023-04-14 13:00:00,2023-04-14 14:00:00,9767.55,kWh
2023-04-14 14:00:00,2023-04-14 15:00:00,8317.66,kWh
2023-04-14 15:00:00,2023-04-14 16:00:00,8870.9,kWh
2023-04-14 16:00:00,2023-04-14 17:00:00,7948.86,kWh
2023-04-14 17:00:00,2023-04-14 18:00:00,7639.08,kWh
2023-04-14 18:00:00,2023-04-14 19:00:00,7079.02,kWh
2023-04-14 19:00:00,2023-04-14 20:00:00,7163.79,kWh
2023-04-14 20:00:00,2023-04-14 21:00:00,7068.45,kWh
2023-04-14 21:00:00,2023-04-14 22:00:00,7304.78,kWh
2023-04-14 22:00:00,2023-04-14 23:00:00,7425.31,kWh
2023-04-14 23:00:00,2023-04-15 00:00:00,7326.76,kWh
2023-04-15 00:00:00,2023-04-15 01:00:00,7361.68,kWh
2023-04-15 01:00:00,2023-04-15 02:00:00,7258.53,kWh
