re_fraction,size_MW,storage_kg,LCOH,LCOH_credits,LCOH_capex,LCOH_opex,LCOH_elec,NPV_M,IRR,payback,CAPEX_M,H2_total_t,H2_annual_t,SEC,CF,op_hours,replacements,curtailment,demand_total_t,unmet_demand_t,unmet_demand_pct,demand_met_pct
0.2,15,8000,12.810867806512013,12.30892571267293,6.967219370828236,1.2505799884336577,3.064216587700126,-4.620299625630103,5.768516575434241,9,39.699,9954.468522436857,663.6312348291237,63.14227050606537,0.2723295363520329,79066,1,0.08808432485966214,31881.7565983104,22130.361972569168,69.41387280317542,30.586127196824574
0.2,15,10000,13.248956542355197,12.747014448516115,7.297336996877454,1.2505799884336577,3.064216587700126,-7.116515662268423,4.667296141357263,10,41.58,9954.468522436857,663.6312348291237,63.14227050606537,0.2723295363520329,79066,1,0.08808432485966214,31881.7565983104,22130.361972569168,69.41387280317542,30.586127196824574
0.2,15,12000,13.687045278198383,13.185103184359301,7.627454622926672,1.2505799884336577,3.064216587700126,-9.612731698906735,3.626758683335677,10,43.461,9954.468522436857,663.6312348291237,63.14227050606537,0.2723295363520329,79066,1,0.08808432485966214,31881.7565983104,22130.361972569168,69.41387280317542,30.586127196824574
0.2,15,15000,14.34417838196316,13.842236288124077,8.1226310620005,1.2505799884336577,3.064216587700126,-13.357055753864206,2.1627944838479394,13,46.2825,9954.468522436857,663.6312348291237,63.14227050606537,0.2723295363520329,79066,1,0.08808432485966214,31881.7565983104,22130.361972569168,69.41387280317542,30.586127196824574
0.2,15,18000,15.001311485727934,14.499369391888852,8.617807501074328,1.2505799884336577,3.064216587700126,-17.10137980882168,0.7959794421957859,14,49.104,9954.468522436857,663.6312348291237,63.14227050606537,0.2723295363520329,79066,1,0.08808432485966214,31881.7565983104,22130.361972569168,69.41387280317542,30.586127196824574
0.4,5,2000,8.367509505179527,7.811555636202386,2.4728136843488437,0.4659339916258178,4.597623098995181,18.517842839326132,31.015308964528487,3,12.606,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,5,4000,8.868991718545532,8.31303784956839,2.8417937367255037,0.4659339916258178,4.597623098995181,15.961368479084742,25.694652450991278,4,14.487,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,5,6000,9.370473931911539,8.814520062934397,3.2107737891021637,0.4659339916258178,4.597623098995181,13.40489411884335,21.482693292757784,4,16.368,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,5,8000,9.871956145277544,9.316002276300404,3.5797538414788237,0.4659339916258178,4.597623098995181,10.848419758601956,18.03083190408406,5,18.249,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,5,10000,10.373438358643549,9.817484489666407,3.9487338938554832,0.4659339916258178,4.597623098995181,8.291945398360573,15.122366207240415,6,20.13,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,5,12000,10.874920572009554,10.318966703032412,4.317713946232144,0.4659339916258178,4.597623098995181,5.735471038119186,12.615573120140464,6,22.011,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,5,15000,11.627143892058562,11.07119002308142,4.871184024797134,0.4659339916258178,4.597623098995181,1.9007594977570996,9.405093563239294,8,24.8325,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,5,18000,12.379367212107569,11.823413343130428,5.424654103362123,0.4659339916258178,4.597623098995181,-1.9339520426049828,6.670317355915365,9,27.654,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,5,21000,13.131590532156578,12.575636663179436,5.978124181927113,0.4659339916258178,4.597623098995181,-5.768663582967065,4.273797426199587,11,30.4755,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,5,24000,13.883813852205584,13.327859983228445,6.531594260492103,0.4659339916258178,4.597623098995181,-9.603375123329148,2.123172869732801,12,33.297,8958.58041078322,597.2386940522146,66.11123905984738,0.7283844659141225,113150,2,0.5955818719307366,31881.7565983104,23102.47645077529,72.4629973870374,27.537002612962592
0.4,10,2000,8.384854421498384,7.838362248644745,2.8597308841891436,0.5822803173380524,4.213574845368915,29.494020559188606,27.5708543028601,4,23.331,14312.111036050823,954.1407357367215,65.4084130389844,0.5793545603680406,104844,1,0.35442633459204564,31881.7565983104,17990.85732836792,56.429943792122685,43.570056207877315
0.4,10,4000,8.694905393713901,8.148413220860261,3.090289102574973,0.5822803173380524,4.213574845368915,26.96448210759709,24.782995182120118,4,25.212,14312.111036050823,954.1407357367215,65.4084130389844,0.5820925529361196,104844,1,0.35135757215147556,31881.7565983104,17887.033716313712,56.104291685300836,43.895708314699164
0.4,10,6000,9.004956365929418,8.45846419307578,3.320847320960802,0.5822803173380524,4.213574845368915,24.434943656005576,22.34479408381254,4,27.093,14312.111036050823,954.1407357367215,65.4084130389844,0.5827995924551865,104844,1,0.350565116998234,31881.7565983104,17859.77987865989,56.018807569738435,43.981192430261565
0.4,10,8000,9.315007338144936,8.768515165291296,3.5514055393466313,0.5822803173380524,4.213574845368915,21.90540520441407,20.187266703144598,5,28.974,14312.111036050823,954.1407357367215,65.4084130389844,0.5827995924551865,104844,1,0.350565116998234,31881.7565983104,17859.77987865989,56.018807569738435,43.981192430261565
0.4,10,10000,9.625058310360453,9.078566137506813,3.78196375773246,0.5822803173380524,4.213574845368915,19.375866752822557,18.258438161883458,5,30.855,14312.111036050823,954.1407357367215,65.4084130389844,0.5827995924551865,104844,1,0.350565116998234,31881.7565983104,17859.77987865989,56.018807569738435,43.981192430261565
0.4,10,12000,9.93510928257597,9.38861710972233,4.012521976118289,0.5822803173380524,4.213574845368915,16.846328301231033,16.518427080118624,5,32.736,14312.111036050823,954.1407357367215,65.4084130389844,0.5827995924551865,104844,1,0.350565116998234,31881.7565983104,17859.77987865989,56.018807569738435,43.981192430261565
0.4,10,15000,10.400185740899246,9.853693568045607,4.358359303697033,0.5822803173380524,4.213574845368915,13.052020623843767,14.196228604060689,6,35.5575,14312.111036050823,954.1407357367215,65.4084130389844,0.5827995924551865,104844,1,0.350565116998234,31881.7565983104,17859.77987865989,56.018807569738435,43.981192430261565
0.4,10,18000,10.865262199222522,10.318770026368883,4.704196631275777,0.5822803173380524,4.213574845368915,9.257712946456499,12.15111479683025,7,38.379,14312.111036050823,954.1407357367215,65.4084130389844,0.5827995924551865,104844,1,0.350565116998234,31881.7565983104,17859.77987865989,56.018807569738435,43.981192430261565
0.4,10,21000,11.330338657545802,10.783846484692162,5.05003395885452,0.5822803173380524,4.213574845368915,5.463405269069217,10.325732308342635,7,41.2005,14312.111036050823,954.1407357367215,65.4084130389844,0.5827995924551865,104844,1,0.350565116998234,31881.7565983104,17859.77987865989,56.018807569738435,43.981192430261565
0.4,10,24000,11.795415115869076,11.248922943015438,5.395871286433264,0.5822803173380524,4.213574845368915,1.6690975916819424,8.677528481119898,9,44.022,14312.111036050823,954.1407357367215,65.4084130389844,0.5827995924551865,104844,1,0.350565116998234,31881.7565983104,17859.77987865989,56.018807569738435,43.981192430261565
