re_fraction,size_MW,storage_kg,LCOH,LCOH_credits,LCOH_capex,LCOH_opex,LCOH_elec,NPV_M,IRR,payback,CAPEX_M,H2_total_t,H2_annual_t,SEC,CF,op_hours,replacements,curtailment,cycles,demand_total_t,unmet_demand_t,unmet_demand_pct,demand_met_pct
0.4,25,2000,6.537579906148693,6.537579906148693,3.0324301519232746,0.5349036488249126,3.0371819492503045,-18.987967118066756,-2.130320699783598,inf,36.3935,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.298177317723,14532.125951782436,45.81044497644023,54.18955502355978
0.4,25,4000,6.6943112212397855,6.6943112212397855,3.189161467014367,0.5349036488249126,3.0371819492503045,-20.913528871435673,-2.741092567810297,inf,38.2745,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.298177317734,13559.45595798955,42.744242180047706,57.255757819952294
0.4,25,6000,6.851042536330877,6.851042536330877,3.345892782105459,0.5349036488249126,3.0371819492503045,-22.839090624804594,-3.312914830471772,inf,40.1555,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.29817731773,12949.515842680814,40.82149335554778,59.17850664445221
0.4,25,8000,7.0077738514219705,7.0077738514219705,3.502624097196552,0.5349036488249126,3.0371819492503045,-24.76465237817352,-3.850208115532035,inf,42.0365,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.29817731773,12460.41364128503,39.27966874163786,60.72033125836214
0.4,25,10000,7.164505166513063,7.164505166513063,3.6593554122876446,0.5349036488249126,3.0371819492503045,-26.69021413154244,-4.356705404922311,inf,43.9175,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.29817731773,12101.3024797898,38.14762225658211,61.8523777434179
0.4,25,12000,7.321236481604156,7.321236481604156,3.8160867273787376,0.5349036488249126,3.0371819492503045,-28.61577588491136,-4.835584960612336,inf,45.7985,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.29817731773,11846.424011653191,37.34415440342747,62.65584559657253
0.4,25,15000,7.556333454240795,7.556333454240795,4.051183700015376,0.5349036488249126,3.0371819492503045,-31.504118514964745,-5.5079811958330565,inf,48.62,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.29817731773,11578.2532768924,36.498784584186126,63.50121541581388
0.4,25,18000,7.791430426877433,7.791430426877433,4.2862806726520155,0.5349036488249126,3.0371819492503045,-34.392461145018125,-6.131984210982795,inf,51.4415,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.29817731773,11376.652393066455,35.86326668223886,64.13673331776114
0.4,25,21000,8.026527399514071,8.026527399514071,4.521377645288655,0.5349036488249126,3.0371819492503045,-37.28080377507151,-6.713856025038485,inf,54.263,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.298177317734,11269.32345179944,35.52492757242065,64.47507242757935
0.4,25,24000,8.261624372150711,8.261624372150711,4.756474617925293,0.5349036488249126,3.0371819492503045,-40.16914640512488,-7.258752311695795,inf,57.0845,21031.82512348576,1402.1216748990507,49.900491565255685,0.44417808219178084,58365.0,0,0.03745463848770906,7860,31722.29817731773,11200.396858295457,35.30764636183905,64.69235363816095
0.4,30,2000,7.535464640457982,7.535464640457982,3.7816403457436474,0.6728562211362655,3.058698180446634,-28.853959720872602,-6.0660042187568,inf,43.296,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.298177317727,15904.133073208375,50.13550085277316,49.86449914722684
0.4,30,4000,7.699758466454468,7.699758466454468,3.945934171740132,0.6728562211362655,3.058698180446634,-30.779521474241523,-6.530851587610945,inf,45.177,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.29817731773,14876.220721662497,46.895154438398734,53.104845561601266
0.4,30,6000,7.864052292450951,7.864052292450951,4.110227997736616,0.6728562211362655,3.058698180446634,-32.70508322761046,-6.971831645565363,inf,47.058,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.298177317723,14246.428605429843,44.909825025276426,55.090174974723574
0.4,30,8000,8.028346118447434,8.028346118447434,4.274521823733101,0.6728562211362655,3.058698180446634,-34.63064498097937,-7.391202625407395,inf,48.939,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.298177317727,13725.986161817927,43.269204788045165,56.730795211954835
0.4,30,10000,8.192639944443918,8.192639944443918,4.438815649729586,0.6728562211362655,3.058698180446634,-36.556206734348294,-7.790926537045113,inf,50.82,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.29817731773,13330.10062255063,42.02123234590235,57.97876765409765
0.4,30,12000,8.356933770440403,8.356933770440403,4.603109475726071,0.6728562211362655,3.058698180446634,-38.48176848771721,-8.17271794641802,inf,52.701,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.29817731773,13035.460446282235,41.09242140471061,58.90757859528939
0.4,30,15000,8.603374509435131,8.603374509435131,4.849550214720797,0.6728562211362655,3.058698180446634,-41.37011111777059,-8.715027834014144,inf,55.5225,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.29817731773,12738.89217995673,40.15753243586043,59.84246756413957
0.4,30,18000,8.849815248429856,8.849815248429856,5.095990953715524,0.6728562211362655,3.058698180446634,-44.25845374782398,-9.224705154817007,inf,58.344,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.29817731773,12505.318140803287,39.42122374268872,60.57877625731128
0.4,30,21000,9.096255987424584,9.096255987424584,5.342431692710251,0.6728562211362655,3.058698180446634,-47.146796377877365,-9.705409098836206,inf,61.1655,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.29817731773,12341.116156114591,38.90360051195411,61.09639948804588
0.4,30,24000,9.342696726419312,9.342696726419312,5.588872431704978,0.6728562211362655,3.058698180446634,-50.03513900793074,-10.160233660417079,inf,63.987,20063.721752029407,1337.5814501352938,50.58161329459627,0.38310502283105025,50340.0,0,0.011988462014220777,7440,31722.29817731773,12236.939648846293,38.5751989986527,61.424801001347305
0.4,35,2000,8.776400411645369,8.776400411645369,4.723451701900831,0.84567862355774,3.0719221623824846,-39.1353675150421,-10.063175243769763,inf,50.1985,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.298177317727,17288.842712148973,54.50059959562118,45.49940040437882
0.4,35,4000,8.953394000124616,8.953394000124616,4.900445290380078,0.84567862355774,3.0719221623824846,-41.060929268411016,-10.431979872314296,inf,52.0795,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.29817731773,16270.210501543244,51.2895074959508,48.7104925040492
0.4,35,6000,9.130387588603861,9.130387588603861,5.077438878859323,0.84567862355774,3.0719221623824846,-42.98649102177993,-10.785356312917678,inf,53.9605,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.298177317727,15648.132739981174,49.32849648065536,50.67150351934464
0.4,35,8000,9.307381177083109,9.307381177083109,5.25443246733857,0.84567862355774,3.0719221623824846,-44.91205277514885,-11.124550458113863,inf,55.8415,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.29817731773,15132.488372878837,47.703001492177386,52.296998507822614
0.4,35,10000,9.484374765562356,9.484374765562356,5.431426055817817,0.84567862355774,3.0719221623824846,-46.837614528517776,-11.450667793553905,inf,57.7225,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.29817731773,14745.444432852215,46.482900924862975,53.51709907513702
0.4,35,12000,9.661368354041603,9.661368354041603,5.608419644297064,0.84567862355774,3.0719221623824846,-48.7631762818867,-11.76469343365733,inf,59.6035,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.29817731773,14463.453080984144,45.59396359033624,54.40603640966376
0.4,35,15000,9.926858736760472,9.926858736760472,5.873910027015933,0.84567862355774,3.0719221623824846,-51.65151891194009,-12.214963039320887,inf,62.425,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.298177317734,14161.891829688277,44.64333495173561,55.35666504826439
0.4,35,18000,10.192349119479342,10.192349119479342,6.139400409734804,0.84567862355774,3.0719221623824846,-54.53986154199347,-12.642596083983934,inf,65.2465,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.29817731773,13941.81154049099,43.949563371987175,56.050436628012825
0.4,35,21000,10.457839502198212,10.457839502198212,6.404890792453673,0.84567862355774,3.0719221623824846,-57.42820417204685,-13.04982850164931,inf,68.068,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.298177317738,13761.477846923364,43.38108724027812,56.61891275972189
0.4,35,24000,10.723329884917082,10.723329884917082,6.670381175172543,0.84567862355774,3.0719221623824846,-60.31654680210023,-13.43859105466616,inf,70.8895,18624.096153383078,1241.6064102255384,51.05392404675306,0.3295662100456621,43305.0,0,0.004981543817883333,6870,31722.29817731773,13656.180255846797,43.04915167089413,56.95084832910587
0.4,40,2000,10.243142044604362,10.243142044604362,5.831746228635999,1.0490192653173467,3.094676249039379,-49.531118077702004,-14.396657772274152,inf,57.101,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.298177317727,18543.507671044823,58.455751116745745,41.544248883254255
0.4,40,4000,10.435249269627816,10.435249269627816,6.023853453659454,1.0490192653173467,3.094676249039379,-51.45667983107092,-14.702824752370091,inf,58.982,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.298177317738,17512.618635474646,55.20602113246832,44.79397886753168
0.4,40,6000,10.62735649465127,10.62735649465127,6.215960678682908,1.0490192653173467,3.094676249039379,-53.382241584439846,-14.998690245690604,inf,60.863,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.298177317723,16909.98636750985,53.30630924969029,46.69369075030971
0.4,40,8000,10.819463719674726,10.819463719674726,6.408067903706364,1.0490192653173467,3.094676249039379,-55.30780333780876,-15.28498308090036,inf,62.744,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.29817731773,16426.1320572933,51.78102786083264,48.21897213916736
0.4,40,10000,11.011570944698182,11.011570944698182,6.600175128729819,1.0490192653173467,3.094676249039379,-57.23336509117769,-15.562360617364984,inf,64.625,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.298177317727,16069.513905024305,50.65684023017736,49.34315976982264
0.4,40,12000,11.203678169721636,11.203678169721636,6.792282353753274,1.0490192653173467,3.094676249039379,-59.15892684454661,-15.831417708344645,inf,66.506,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.29817731773,15814.82672595794,49.853975388409765,50.146024611590235
0.4,40,15000,11.49183900725682,11.49183900725682,7.080443191288457,1.0490192653173467,3.094676249039379,-62.0472694746,-16.220570282423058,inf,69.3275,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.29817731773,15544.894173821955,49.00305169231704,50.996948307682956
0.4,40,18000,11.779999844792002,11.779999844792002,7.36860402882364,1.0490192653173467,3.094676249039379,-64.93561210465339,-16.593829517657962,inf,72.149,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.29817731773,15338.498732275904,48.35241963409616,51.64758036590384
0.4,40,21000,12.068160682327184,12.068160682327184,7.656764866358822,1.0490192653173467,3.094676249039379,-67.82395473470675,-16.952614571561266,inf,74.9705,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.29817731773,15169.25688713642,47.81890896537513,52.18109103462487
0.4,40,24000,12.356321519862368,12.356321519862368,7.944925703894006,1.0490192653173467,3.094676249039379,-70.71229736476013,-17.29817257647495,inf,77.792,17158.884107390233,1143.9256071593488,51.600596645961915,0.2865296803652968,37650.0,0,0.0017531838863000136,6360,31722.298177317727,15056.073757176739,47.46211536446065,52.53788463553934
0.4,45,2000,12.005018321623163,12.005018321623163,7.1694355045098135,1.2943815736197941,3.1129075214605706,-59.88992541231163,-19.79796196599979,inf,64.0035,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.298177317727,19808.17568974474,62.44243585071685,37.55756414928315
0.4,45,4000,12.215720989195765,12.215720989195765,7.380138172082415,1.2943815736197941,3.1129075214605706,-61.81548716568055,-20.074541476519105,inf,65.8845,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.29817731773,18790.50306158501,59.23436869722355,40.76563130277645
0.4,45,6000,12.426423656768364,12.426423656768364,7.590840839655015,1.2943815736197941,3.1129075214605706,-63.74104891904947,-20.344451167952187,inf,67.7655,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.29817731773,18217.541706767577,57.42819011705021,42.57180988294979
0.4,45,8000,12.637126324340965,12.637126324340965,7.801543507227616,1.2943815736197941,3.1129075214605706,-65.66661067241839,-20.608143153634046,inf,69.6465,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.29817731773,17782.767844317616,56.05762780778839,43.94237219221161
0.4,45,10000,12.847828991913566,12.847828991913566,8.012246174800216,1.2943815736197941,3.1129075214605706,-67.59217242578731,-20.86603178509642,inf,71.5275,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.298177317734,17465.038693680675,55.05603218296658,44.94396781703342
0.4,45,12000,13.058531659486167,13.058531659486167,8.222948842372817,1.2943815736197941,3.1129075214605706,-69.51773417915624,-21.118497916854732,inf,73.4085,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.29817731773,17233.556697187025,54.32631835454301,45.67368164545699
0.4,45,15000,13.374585660845069,13.374585660845069,8.53900284373172,1.2943815736197941,3.1129075214605706,-72.40607680920961,-21.487790506205698,inf,76.23,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.29817731773,16986.312179097342,53.54691543515911,46.45308456484089
0.4,45,18000,13.69063966220397,13.69063966220397,8.85505684509062,1.2943815736197941,3.1129075214605706,-75.294419439263,-21.84674171424919,inf,79.0515,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.29817731773,16784.39764583815,52.91040879831157,47.08959120168843
0.4,45,21000,14.006693663562872,14.006693663562872,9.171110846449523,1.2943815736197941,3.1129075214605706,-78.18276206931638,-22.196312856390563,inf,81.873,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.29817731773,16626.189925878858,52.411681628309694,47.588318371690306
0.4,45,24000,14.322747664921772,14.322747664921772,9.487164847808423,1.2943815736197941,3.1129075214605706,-81.07110469936976,-22.537368029446597,inf,84.6945,15644.536675047064,1042.9691116698043,52.17480808796674,0.24771689497716895,32550.0,0,0.00032810332751988995,5805,31722.29817731773,16512.433732490194,52.05308152704086,47.94691847295914
0.4,50,2000,14.053952211599986,14.053952211599986,8.730075018001852,1.5807877554914673,3.126607413484047,-70.05153183633132,-30.089662692029627,inf,70.906,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.29817731773,20978.411151408618,66.13143547843178,33.868564521568224
0.4,50,4000,14.28554433509957,14.28554433509957,8.961667141501435,1.5807877554914673,3.126607413484047,-71.97709358970025,-30.52494861310161,inf,72.787,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.298177317738,20000.875571434783,63.04989461871941,36.95010538128059
0.4,50,6000,14.517136458599154,14.517136458599154,9.19325926500102,1.5807877554914673,3.126607413484047,-73.90265534306917,-30.96888195763457,inf,74.668,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.29817731773,19449.23426753244,61.31092444443116,38.68907555556884
0.4,50,8000,14.748728582098737,14.748728582098737,9.424851388500603,1.5807877554914673,3.126607413484047,-75.8282170964381,-31.423307464487998,inf,76.549,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.29817731773,19044.50620477659,60.035077213900934,39.964922786099066
0.4,50,10000,14.98032070559832,14.98032070559832,9.656443512000186,1.5807877554914673,3.126607413484047,-77.753778849807,-31.890342824977314,inf,78.43,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.298177317727,18761.7599083122,59.14376002469881,40.85623997530119
0.4,50,12000,15.211912829097903,15.211912829097903,9.888035635499769,1.5807877554914673,3.126607413484047,-79.67934060317594,-32.372459115425166,inf,80.311,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.298177317734,18549.593636112255,58.47493624965575,41.52506375034425
0.4,50,15000,15.55930101434728,15.55930101434728,10.235423820749146,1.5807877554914673,3.126607413484047,-82.56768323322932,-33.13048776788631,inf,83.1325,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.298177317734,18313.54865090257,57.73083825306588,42.26916174693412
0.4,50,18000,15.906689199596656,15.906689199596656,10.582812005998521,1.5807877554914673,3.126607413484047,-85.45602586328269,-33.94188981602847,inf,85.954,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.298177317734,18114.944399450815,57.10476680533654,42.89523319466346
0.4,50,21000,16.254077384846028,16.254077384846028,10.930200191247895,1.5807877554914673,3.126607413484047,-88.34436849333608,-34.82436442096223,inf,88.7755,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.298177317734,17969.82681707116,56.647304418568424,43.352695581431576
0.4,50,24000,16.601465570095407,16.601465570095407,11.277588376497272,1.5807877554914673,3.126607413484047,-91.23271112338945,-35.803966002758074,inf,91.597,14233.4098438185,948.8939895878999,52.951711895275835,0.21506849315068494,28260.0,0,6.0196059851856806e-06,5385,31722.298177317734,17869.25640427768,56.330270601436624,43.669729398563376
0.5,5,2000,4.033287922928095,4.033287922928095,1.2557097725500426,0.1835524740085894,2.793836074482284,5.563817636904973,17.675342624673522,5.0,8.7835,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19708.384639051736,62.127858860943896,37.872141139056104
0.5,5,4000,4.302200097137309,4.302200097137309,1.5246219467592563,0.1835524740085894,2.793836074482284,3.6382558835360497,13.405139013858488,7.0,10.6645,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19707.384639051736,62.12470650421863,37.87529349578137
0.5,5,6000,4.571112271346522,4.571112271346522,1.79353412096847,0.1835524740085894,2.793836074482284,1.7126941301671286,10.234769994778855,8.0,12.5455,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19706.384639051736,62.12155414749338,37.87844585250662
0.5,5,8000,4.840024445555737,4.840024445555737,2.062446295177684,0.1835524740085894,2.793836074482284,-0.21286762320179212,7.75126784429383,9.0,14.4265,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19705.384639051736,62.118401790768104,37.881598209231896
0.5,5,10000,5.10893661976495,5.10893661976495,2.331358469386898,0.1835524740085894,2.793836074482284,-2.1384293765707127,5.7300547635990995,11.0,16.3075,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19704.384639051736,62.11524943404285,37.88475056595715
0.5,5,12000,5.377848793974164,5.377848793974164,2.6002706435961116,0.1835524740085894,2.793836074482284,-4.063991129939638,4.037604371344664,12.0,18.1885,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19703.384639051736,62.112097077317586,37.887902922682414
0.5,5,15000,5.781217055287985,5.781217055287985,3.003638904909933,0.1835524740085894,2.793836074482284,-6.952333759993017,1.9376472105271885,14.0,21.01,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19701.884639051736,62.1073685422297,37.8926314577703
0.5,5,18000,6.184585316601805,6.184585316601805,3.4070071662237535,0.1835524740085894,2.793836074482284,-9.840676390046397,0.21312231195145118,15.0,23.8315,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19700.384639051736,62.10264000714181,37.89735999285819
0.5,5,21000,6.587953577915626,6.587953577915626,3.810375427537574,0.1835524740085894,2.793836074482284,-12.72901902009978,-1.2428841901096985,inf,26.653,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19698.884639051736,62.097911472053916,37.902088527946084
0.5,5,24000,6.991321839229448,6.991321839229448,4.2137436888513955,0.1835524740085894,2.793836074482284,-15.617361650153164,-2.498543437505878,inf,29.4745,12258.07503904693,817.2050026031286,45.186911264085516,0.8221461187214611,108030.0,1,0.6562813650237278,1773,31722.298177317727,19697.384639051736,62.09318293696603,37.90681706303397
0.5,10,2000,4.358074478505268,4.358074478505268,1.4096436577398679,0.23076274727773138,2.885218080338298,5.156893894499525,13.310531093171733,7.0,15.686,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.298177317723,12619.556458636374,39.78134367219236,60.21865632780765
0.5,10,4000,4.527113093844339,4.527113093844339,1.5786822730789403,0.23076274727773138,2.885218080338298,3.2313321411306037,11.038738648872531,7.0,17.567,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.29817731773,12610.63406357041,39.75321710010072,60.24678289989929
0.5,10,6000,4.696151709183413,4.696151709183413,1.747720888418013,0.23076274727773138,2.885218080338298,1.3057703877616804,9.13248329230366,8.0,19.448,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.29817731773,12609.63406357041,39.75006474337546,60.24993525662454
0.5,10,8000,4.865190324522485,4.865190324522485,1.9167595037570853,0.23076274727773138,2.885218080338298,-0.6197913656072375,7.500296369799246,9.0,21.329,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.29817731773,12608.63406357041,39.746912386650195,60.2530876133498
0.5,10,10000,5.034228939861557,5.034228939861557,2.085798119096158,0.23076274727773138,2.885218080338298,-2.545353118976159,6.0797955175096,10.0,23.21,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.29817731773,12607.63406357041,39.743760029924935,60.256239970075065
0.5,10,12000,5.20326755520063,5.20326755520063,2.2548367344352305,0.23076274727773138,2.885218080338298,-4.4709148723450785,4.8268385219577645,10.0,25.091,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.29817731773,12606.63406357041,39.740607673199676,60.25939232680033
0.5,10,15000,5.456825478209239,5.456825478209239,2.5083946574438394,0.23076274727773138,2.885218080338298,-7.3592575023984645,3.1933823295165213,13.0,27.9125,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.29817731773,12605.13406357041,39.73587913811178,60.264120861888216
0.5,10,18000,5.710383401217848,5.710383401217848,2.761952580452448,0.23076274727773138,2.885218080338298,-10.247600132451845,1.7891967880302833,14.0,30.734,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.29817731773,12603.63406357041,39.73115060302389,60.26884939697611
0.5,10,21000,5.9639413242264565,5.9639413242264565,3.0155105034610568,0.23076274727773138,2.885218080338298,-13.135942762505223,0.562039931282848,15.0,33.5555,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.29817731773,12602.13406357041,39.726422067936,60.273577932064
0.5,10,24000,6.2174992472350645,6.2174992472350645,3.2690684264696652,0.23076274727773138,2.885218080338298,-16.024285392558603,-0.5249050600059386,inf,36.377,19500.54787042419,1300.0365246949461,46.74128977203597,0.7296803652968037,95880.0,1,0.4222498610109201,1882,31722.29817731773,12600.63406357041,39.72169353284811,60.278306467151886
0.5,15,2000,4.7802772137189,4.7802772137189,1.678577201549385,0.28622908126770147,2.95278722627996,0.5681652905389555,8.440620572904361,8.0,22.5885,23582.509401575888,1572.1672934383926,47.91440505663853,0.653310502283105,85845.0,1,0.26567725820168564,1515,31722.29817731773,10117.054812685701,31.892565778603206,68.1074342213968
0.5,15,4000,4.920056469362895,4.920056469362895,1.8183564571933801,0.28622908126770147,2.95278722627996,-1.3573964628299773,7.0110767330438915,9.0,24.4695,23582.509401575888,1572.1672934383926,47.91440505663853,0.653310502283105,85845.0,1,0.26567725820168564,1515,31722.298177317738,9412.16484279527,29.670501141450117,70.32949885854988
0.5,15,6000,5.059835725006891,5.059835725006891,1.9581357128373758,0.28622908126770147,2.95278722627996,-3.282958216198901,5.742180842212218,10.0,26.3505,23582.509401575888,1572.1672934383926,47.91440505663853,0.653310502283105,85845.0,1,0.26567725820168564,1515,31722.298177317734,9045.812173770737,28.515626841433345,71.48437315856665
0.5,15,8000,5.199614980650886,5.199614980650886,2.0979149684813714,0.28622908126770147,2.95278722627996,-5.208519969567815,4.604503815682505,10.0,28.2315,23582.509401575888,1572.1672934383926,47.91440505663853,0.653310502283105,85845.0,1,0.26567725820168564,1515,31722.29817731773,8840.84831075321,27.869507629414585,72.13049237058542
0.5,15,10000,5.339394236294882,5.339394236294882,2.237694224125367,0.28622908126770147,2.95278722627996,-7.134081722936738,3.5756835198355286,11.0,30.1125,23582.509401575888,1572.1672934383926,47.91440505663853,0.653310502283105,85845.0,1,0.26567725820168564,1515,31722.298177317738,8727.744514711494,27.512964117309934,72.48703588269007
